"254","10","b","ELE","stammers4","um.IM[or]gum.N.SG+SM know.V.INFIN which.ADJ ","","gaster.N.SG[or]caster.N.SG+SM","to.PREP give.V.0.IMPERF+SM on.PREP the.DET.DEF piano.N.SG ",""
"254","15","a","ELE","stammers4","GASTER i [[roid]] ar y ","5","PIANO ",". ","0"
"254","15","b","ELE","stammers4","gaster.N.SG[or]caster.N.SG+SM to.PREP give.V.0.IMPERF+SM on.PREP the.DET.DEF ","","piano.N.SG"," ",""

"256","4","a","ELE","stammers4","a wedyn [[mae]] ","3","HUGH ","yn [[gorod]] [[gario]] fo [[nôl]] i_fewn . ","6"
"256","4","b","ELE","stammers4","and.CONJ afterwards.ADV be.V.3S.PRES ","","name","stative.STAT have_to.V.INFIN carry.V.INFIN+SM he.PRON.M.3S fetch.V.INFIN in.ADV  ",""

"257","1","a","ELE","stammers4","","0","PIANO ","yn drwm ","2"
"257","1","b","ELE","stammers4","","","piano.N.SG","stative.STAT heavy.ADJ+SM ",""
"257","3","a","ELE","stammers4","PIANO yn ","2","DRWM ","[[dydy]] ? ","1"
"257","3","b","ELE","stammers4","piano.N.SG stative.STAT ","","heavy.ADJ+SM","be.V.3S.PRES.NEG.SPOKEN[or]be.V.3S.PRES.NEG+SM  ",""

"258","2","a","ALN","stammers4","[[ydy]] ","1","HUGH ","yn hogyn mawr cry felly ? ","5"
"258","2","b","ALN","stammers4","be.V.3S.PRES ","","name","yn.PRT lad.N.M.SG big.ADJ strong.ADJ so.ADV  ",""

"259","1","a","ELE","stammers4","","0","MMM ","RUGBY ","1"
"259","1","b","ELE","stammers4","","","mmm.IM","rugby.N.SG ",""
"259","2","a","ELE","stammers4","MMM ","1","RUGBY ",". ","0"
"259","2","b","ELE","stammers4","mmm.IM ","","rugby.N.SG"," ",""

"260","1","a","ALN","stammers4","","0","RUGBY ","ac [[amaethu]] ? ","2"
"260","1","b","ALN","stammers4","","","rugby.N.SG","and.CONJ cultivate.V.INFIN  ",""

"266","1","a","ELE","stammers4","","0","WELL ","y syniad [[oedd]] . ","3"
"266","1","b","ELE","stammers4","","","well.ADV","the.DET.DEF idea.N.M.SG be.V.3S.IMPERF  ",""

"267","1","a","ELE","stammers4","","0","OH ","[[oedd]] IAN ","2"
"267","1","b","ELE","stammers4","","","oh.IM","be.V.3S.IMPERF name ",""
"267","3","a","ELE","stammers4","OH [[oedd]] ","2","IAN ","am [[ddod]] am y tro cynta ers_talwm iawn . ","8"
"267","3","b","ELE","stammers4","oh.IM be.V.3S.IMPERF ","","name","for.PREP come.V.INFIN+SM for.PREP the.DET.DEF turn.N.M.SG first.ORD for_some_time.ADV OK.ADV  ",""

"268","3","a","ALN","stammers4","a [[mae]] ","2","IAN ","yn [[jibio]] [[yndy]] ? ","3"
"268","3","b","ALN","stammers4","and.CONJ be.V.3S.PRES ","","name","stative.STAT jib.V.INFIN be.V.3S.PRES.EMPH  ",""

"269","3","a","ELE","stammers4","na [[mae]] ","2","JONNY ","yn [[gorod]] [[cael]] [[tynnu]] dannedd yna i_gyd . ","7"
"269","3","b","ELE","stammers4","neg.PRT be.V.3S.PRES ","","name","stative.STAT have_to.V.INFIN have.V.INFIN take.V.INFIN tooth.N.M.PL there.ADV all.ADJ  ",""

"270","1","a","ALN","stammers4","","0","OH ","YEAH ","1"
"270","1","b","ALN","stammers4","","","oh.IM","yeah.ADV ",""
"270","2","a","ALN","stammers4","OH ","1","YEAH ",". ","0"
"270","2","b","ALN","stammers4","oh.IM ","","yeah.ADV"," ",""

"272","1","a","ALN","stammers4","","0","O_K ","WELL ","1"
"272","1","b","ALN","stammers4","","","OK.IM","well.ADV ",""
"272","2","a","ALN","stammers4","O_K ","1","WELL ","O_K ","1"
"272","2","b","ALN","stammers4","OK.IM ","","well.ADV","OK.IM ",""
"272","3","a","ALN","stammers4","WELL ","1","O_K ","[[mae]] hynna ddigon teg . ","4"
"272","3","b","ALN","stammers4","well.ADV ","","OK.IM","be.V.3S.PRES that.DEM.SPOKEN enough.QUAN+SM fair.ADJ  ",""

"274","2","a","ELE","stammers4","[[mae]] ","1","LOT ","o ddannedd [[dydy]] ? ","3"
"274","2","b","ELE","stammers4","be.V.3S.PRES ","","lot.N.SG","of.PREP tooth.N.M.PL+SM be.V.3S.PRES.NEG.SPOKEN[or]be.V.3S.PRES.NEG+SM  ",""

"275","4","a","ALN","stammers4","[[mae]] hynna yn ","3","LOT ","o ddannedd . ","2"
"275","4","b","ALN","stammers4","be.V.3S.PRES that.DEM.SPOKEN yn.PRT ","","lot.N.SG","of.PREP tooth.N.M.PL+SM  ",""

"280","5","a","ALN","stammers4","@@because@@ [[oedd]] [[oedd]] [[oedd]] ","4","KEN ","yn gwaith heddiw . ","3"
"280","5","b","ALN","stammers4","because.CONJ be.V.3S.IMPERF be.V.3S.IMPERF be.V.3S.IMPERF ","","name","yn.PRT work.N.M.SG today.ADV  ",""

"283","2","a","ALN","stammers4","[[oedd]] ","1","KEN ","heddiw yn [[deud]] [[oedd]] o yn [[teimlo]] yn @@grim@@ . ","9"
"283","2","b","ALN","stammers4","be.V.3S.IMPERF ","","name","today.ADV stative.STAT say.V.INFIN.SPOKEN be.V.3S.IMPERF he.PRON.M.3S.SPOKEN stative.STAT feel.V.INFIN stative.STAT grim.ADJ  ",""

"284","1","a","ELE","stammers4","","0","AH ","! ","0"
"284","1","b","ELE","stammers4","","","ah.IM"," ",""

"286","1","a","ELE","stammers4","","0","AH ","! ","0"
"286","1","b","ELE","stammers4","","","ah.IM"," ",""

"287","1","a","ALN","stammers4","","0","SO ","[[oedd]] gen GAIL ","3"
"287","1","b","ALN","stammers4","","","so.ADV","be.V.3S.IMPERF by.PREP.SPOKEN name ",""
"287","4","a","ALN","stammers4","SO [[oedd]] gen ","3","GAIL ","[[oedd]] gen GAIL ","3"
"287","4","b","ALN","stammers4","so.ADV be.V.3S.IMPERF by.PREP.SPOKEN ","","name","be.V.3S.IMPERF by.PREP.SPOKEN name ",""
"287","7","a","ALN","stammers4","GAIL [[oedd]] gen ","3","GAIL ","wres o tri_deg naw pwynt pedwar . ","6"
"287","7","b","ALN","stammers4","name be.V.3S.IMPERF by.PREP.SPOKEN ","","name","warmth.N.M.SG+SM he.PRON.M.3S.SPOKEN thirty.NUM nine.NUM point.N.M.SG four.NUM.M  ",""

"288","1","a","ELE","stammers4","","0","OH ","na ! ","1"
"288","1","b","ELE","stammers4","","","oh.IM","neg.PRT  ",""

"289","6","a","ELE","stammers4","@@gosh@@ be [[ydy]] hwnna mewn ","5","FAHRENHEIT ","? ","0"
"289","6","b","ELE","stammers4","gosh.IM what.INT be.V.3S.PRES that.PRON.M.SG.SPOKEN in.PREP ","","name"," ",""

"299","1","a","ELE","stammers4","","0","VIRUS ","? ","0"
"299","1","b","ELE","stammers4","","","virus.N.SG"," ",""

"301","6","a","ALN","stammers4","ond [[oedden]] nhw ar yr ","5","CALPOL ","a Calprofen a . ","3"
"301","6","b","ALN","stammers4","but.CONJ be.V.3P.IMPERF.SPOKEN they.PRON.3P on.PREP the.DET.DEF ","","name","and.CONJ name and.CONJ  ",""

"302","1","a","ELE","stammers4","","0","OH ","bechod ! ","1"
"302","1","b","ELE","stammers4","","","oh.IM","how sad.IM[or]sin.N.M.SG+SM  ",""

"307","2","a","ALN","stammers4","[[mae]] ","1","GAIL ","yn . ","1"
"307","2","b","ALN","stammers4","be.V.3S.PRES ","","name","yn.PRT  ",""

"310","1","a","ALN","stammers4","","0","SO ","[[wnaeth]] KEN ","2"
"310","1","b","ALN","stammers4","","","so.ADV","do.V.3S.PAST+SM name ",""
"310","3","a","ALN","stammers4","SO [[wnaeth]] ","2","KEN ","[[gysgu]] ar y llawr yn y stafell [[fyw]] . ","8"
"310","3","b","ALN","stammers4","so.ADV do.V.3S.PAST+SM ","","name","sleep.V.INFIN+SM on.PREP the.DET.DEF floor.N.M.SG[or]ground.N.M.SG in.PREP the.DET.DEF room.N.F.SG live.V.INFIN+SM  ",""

"311","2","a","ALN","stammers4","[[wnaeth]] ","1","GAIL ","[[cysgu]] efo HAYLEY ","3"
"311","2","b","ALN","stammers4","do.V.3S.PAST+SM ","","name","sleep.V.INFIN with.PREP name ",""
"311","5","a","ALN","stammers4","GAIL [[cysgu]] efo ","3","HAYLEY ",". ","0"
"311","5","b","ALN","stammers4","name sleep.V.INFIN with.PREP ","","name"," ",""

"312","1","a","ELE","stammers4","","0","MMM ",". ","0"
"312","1","b","ELE","stammers4","","","mmm.IM"," ",""

"313","1","a","ELE","stammers4","","0","AH ","[[wela]] i . ","2"
"313","1","b","ELE","stammers4","","","ah.IM","see.V.1S.PRES.SPOKEN I.PRON.1S  ",""

"315","1","a","ELE","stammers4","","0","OH ","na ! ","1"
"315","1","b","ELE","stammers4","","","oh.IM","neg.PRT  ",""

"316","1","a","ALN","stammers4","","0","IDEAL ","OH ","1"
"316","1","b","ALN","stammers4","","","ideal.N.SG","oh.IM ",""
"316","2","a","ALN","stammers4","IDEAL ","1","OH ","! ","0"
"316","2","b","ALN","stammers4","ideal.N.SG ","","oh.IM"," ",""

"317","1","a","ELE","stammers4","","0","OH ","[[@@been@@]] @@there@@ @@done@@ @@that@@ YEAH ","5"
"317","1","b","ELE","stammers4","","","oh.IM","been.V.PASTPART there.ADV done.AV.PAST that.DEM.FAR[or]that.CONJ yeah.ADV ",""
"317","6","a","ELE","stammers4","OH [[@@been@@]] @@there@@ @@done@@ @@that@@ ","5","YEAH ",". ","0"
"317","6","b","ELE","stammers4","oh.IM been.V.PASTPART there.ADV done.AV.PAST that.DEM.FAR[or]that.CONJ ","","yeah.ADV"," ",""

"318","4","a","ALN","stammers4","melys melys goffadwriaeth ","3","TE ","? ","0"
"318","4","b","ALN","stammers4","sweet.ADJ sweet.ADJ memory.N.F.SG+SM ","","tea.N.M.SG"," ",""

"319","1","a","ELE","stammers4","","0","OH ","bechod ! ","1"
"319","1","b","ELE","stammers4","","","oh.IM","how sad.IM[or]sin.N.M.SG+SM  ",""

"320","1","a","ALN","stammers4","","0","MAM ","! ","0"
"320","1","b","ALN","stammers4","","","name"," ",""

"321","1","a","ALN","stammers4","","0","OH ","na ! ","1"
"321","1","b","ALN","stammers4","","","oh.IM","neg.PRT  ",""

"324","1","a","ALN","stammers4","","0","OH ","[[alla]] i [[gadw]] hyn ar y gobennydd . ","7"
"324","1","b","ALN","stammers4","","","oh.IM","be_able.V.3S.PRES.SPOKEN+SM I.PRON.1S[or]to.PREP keep.V.INFIN+SM this.PRON.SP on.PREP the.DET.DEF pillow.N.M.SG  ",""

"325","1","a","ELE","stammers4","","0","OH ","DEAR ","1"
"325","1","b","ELE","stammers4","","","oh.IM","dear.ADJ[or]tear.N.SG+SM ",""
"325","2","a","ELE","stammers4","OH ","1","DEAR ","! ","0"
"325","2","b","ELE","stammers4","oh.IM ","","dear.ADJ[or]tear.N.SG+SM"," ",""

"326","1","a","ALN","stammers4","","0","OH ","na OH ","2"
"326","1","b","ALN","stammers4","","","oh.IM","neg.PRT oh.IM ",""
"326","3","a","ALN","stammers4","OH na ","2","OH ","! ","0"
"326","3","b","ALN","stammers4","oh.IM neg.PRT ","","oh.IM"," ",""

"327","4","a","ALN","stammers4","ond [[nad]] [[oedd]] ","3","KEN ",". ","0"
"327","4","b","ALN","stammers4","but.CONJ who_not.PRON.REL.NEG[or]carve.V.3S.PRES be.V.3S.IMPERF ","","name"," ",""

"328","1","a","ALN","stammers4","","0","JUST ","y bore yma ar_draws yr awr ","6"
"328","1","b","ALN","stammers4","","","just.ADV[or]just.ADJ","the.DET.DEF morning.N.M.SG here.ADV across.PREP the.DET.DEF hour.N.F.SG ",""
"328","7","a","ALN","stammers4","JUST y bore yma ar_draws yr ","6","AWR ","ginio [[oedd]] o JUST ","4"
"328","7","b","ALN","stammers4","just.ADV[or]just.ADJ the.DET.DEF morning.N.M.SG here.ADV across.PREP the.DET.DEF ","","hour.N.F.SG","dinner.N.M.SG+SM be.V.3S.IMPERF he.PRON.M.3S.SPOKEN just.ADV[or]just.ADJ ",""
"328","11","a","ALN","stammers4","awr ginio [[oedd]] o ","4","JUST ","yn yn . ","2"
"328","11","b","ALN","stammers4","hour.N.F.SG dinner.N.M.SG+SM be.V.3S.IMPERF he.PRON.M.3S.SPOKEN ","","just.ADV[or]just.ADJ","yn.PRT yn.PRT  ",""

"332","1","a","ELE","stammers4","","0","OH ","[[dw]] i ddim isio yr annwyd yma de ? ","8"
"332","1","b","ELE","stammers4","","","oh.IM","be.V.1S.PRES.SPOKEN I.PRON.1S not.ADV+SM want.N.M.SG the.DET.DEF cold.N.M.SG here.ADV isn't_it.IM  ",""

"333","1","a","ALN","stammers4","","0","HMM ",". ","0"
"333","1","b","ALN","stammers4","","","hmm.IM"," ",""

"335","1","a","ALN","stammers4","","0","WELL ","[[mae]] yn fyr ofnadwy . ","4"
"335","1","b","ALN","stammers4","","","well.ADV","be.V.3S.PRES stative.STAT short.ADJ+SM terrible.ADJ  ",""

"336","1","a","ELE","stammers4","","0","WELL ","YEAH ","1"
"336","1","b","ELE","stammers4","","","well.ADV","yeah.ADV ",""
"336","2","a","ELE","stammers4","WELL ","1","YEAH ","chdi [[ydy]] hynna . ","3"
"336","2","b","ELE","stammers4","well.ADV ","","yeah.ADV","you.PRON be.V.3S.PRES that.DEM.SPOKEN  ",""

"337","1","a","ALN","stammers4","","0","YEAH ",". ","0"
"337","1","b","ALN","stammers4","","","yeah.ADV"," ",""

"339","5","a","ELE","stammers4","ben dy hun ta ","4","BOY ","! ","0"
"339","5","b","ELE","stammers4","head.N.M.SG+SM your.ADJ.POSS one.NUM+H or.CONJ ","","boy.N.SG"," ",""

"340","1","a","ALN","stammers4","","0","YEAH ","braidd de ? ","2"
"340","1","b","ALN","stammers4","","","yeah.ADV","rather.ADV isn't_it.IM  ",""

"341","10","a","ALN","stammers4","[[dw]] i wedi [[ffeindio]] rhywun falle [[wneith]] [[gymryd]] y ","9","BASS ","arian oddi_ar y nwylo fi . ","5"
"341","10","b","ALN","stammers4","be.V.1S.PRES.SPOKEN I.PRON.1S after.PREP find.V.INFIN someone.N.M.SG maybe.ADV.SPOKEN do.V.3S.FUT+SM take.V.INFIN+SM the.DET.DEF ","","bass.N.SG[or]pass.ADJ+SM","money.N.M.SG from_on.PREP the.DET.DEF hands.N.F.PL+NM I.PRON.1S+SM  ",""

"343","1","a","ALN","stammers4","","0","JUST ","[[bod]] o yn AMERICA ","4"
"343","1","b","ALN","stammers4","","","just.ADV[or]just.ADJ","be.V.INFIN he.PRON.M.3S.SPOKEN in.PREP name ",""
"343","5","a","ALN","stammers4","JUST [[bod]] o yn ","4","AMERICA ",". ","0"
"343","5","b","ALN","stammers4","just.ADV[or]just.ADJ be.V.INFIN he.PRON.M.3S.SPOKEN in.PREP ","","name"," ",""

"344","3","a","ELE","stammers4","be y ","2","BOY ","neu yr BASS ","3"
"344","3","b","ELE","stammers4","what.INT the.DET.DEF ","","boy.N.SG","or.CONJ the.DET.DEF bass.N.SG[or]pass.ADJ+SM ",""
"344","6","a","ELE","stammers4","BOY neu yr ","3","BASS ","? ","0"
"344","6","b","ELE","stammers4","boy.N.SG or.CONJ the.DET.DEF ","","bass.N.SG[or]pass.ADJ+SM"," ",""

"345","2","a","ALN","stammers4","y ","1","BOY ",". ","0"
"345","2","b","ALN","stammers4","the.DET.DEF ","","boy.N.SG"," ",""

"346","2","a","ALN","stammers4","y ","1","BASS ","[[sy]] gynno fo . ","3"
"346","2","b","ALN","stammers4","the.DET.DEF ","","bass.N.SG[or]pass.ADJ+SM","which_is.V.3SP.PRES.REL with_him.PREP+PRON.M.3S he.PRON.M.3S  ",""

"347","5","a","ALN","stammers4","[[wnes]] i [[gynnig]] [[swopio]] ","4","BASS ","[[sy]] gen i efo fo am FASS ","7"
"347","5","b","ALN","stammers4","do.V.1S.PAST.SPOKEN+SM I.PRON.1S offer.V.INFIN+SM swap.V.INFIN ","","bass.N.SG[or]pass.ADJ+SM","which_is.V.3SP.PRES.REL by.PREP.SPOKEN I.PRON.1S with.PREP he.PRON.M.3S for.PREP bass.N.SG+SM[or]mass.N.SG+SM ",""
"347","12","a","ALN","stammers4","BASS [[sy]] gen i efo fo am ","7","FASS ","[[sy]] gynno fo . ","3"
"347","12","b","ALN","stammers4","bass.N.SG[or]pass.ADJ+SM which_is.V.3SP.PRES.REL by.PREP.SPOKEN I.PRON.1S with.PREP he.PRON.M.3S for.PREP ","","bass.N.SG+SM[or]mass.N.SG+SM","which_is.V.3SP.PRES.REL with_him.PREP+PRON.M.3S he.PRON.M.3S  ",""

"348","1","a","ELE","stammers4","","0","OH ","RIGHT ","1"
"348","1","b","ELE","stammers4","","","oh.IM","right.ADJ ",""
"348","2","a","ELE","stammers4","OH ","1","RIGHT ",". ","0"
"348","2","b","ELE","stammers4","oh.IM ","","right.ADJ"," ",""

"349","9","a","ALN","stammers4","a [[mae]] yna fwy o [[fynd]] ar y ","8","BASSES ","y BASS ","2"
"349","9","b","ALN","stammers4","and.CONJ be.V.3S.PRES there.ADV more.ADJ.COMP+SM of.PREP go.V.INFIN+SM on.PREP the.DET.DEF ","","passe.N.SG+SM+PL","the.DET.DEF bass.N.SG[or]pass.ADJ+SM ",""
"349","11","a","ALN","stammers4","BASSES y ","2","BASS ","arian yma yn AMERICA ","4"
"349","11","b","ALN","stammers4","passe.N.SG+SM+PL the.DET.DEF ","","bass.N.SG[or]pass.ADJ+SM","money.N.M.SG here.ADV in.PREP name ",""
"349","15","a","ALN","stammers4","BASS arian yma yn ","4","AMERICA ",". ","0"
"349","15","b","ALN","stammers4","bass.N.SG[or]pass.ADJ+SM money.N.M.SG here.ADV in.PREP ","","name"," ",""

"350","1","a","ALN","stammers4","","0","DOES ","yna ddim [[mynd]] arnyn nhw o_gwbl yn wlad yma . ","9"
"350","1","b","ALN","stammers4","","","does.SV.INFIN","there.ADV not.ADV+SM go.V.INFIN on_them.PREP+PRON.3P they.PRON.3P at_all.ADV stative.STAT country.N.F.SG+SM here.ADV  ",""

"351","1","a","ELE","stammers4","","0","OH ","RIGHT ","1"
"351","1","b","ELE","stammers4","","","oh.IM","right.ADJ ",""
"351","2","a","ELE","stammers4","OH ","1","RIGHT ",". ","0"
"351","2","b","ELE","stammers4","oh.IM ","","right.ADJ"," ",""

"352","1","a","ALN","stammers4","","0","SO ","[[dw]] i wedi [[methu]] [[gwerthu]] o yn wlad yma o_gwbl . ","10"
"352","1","b","ALN","stammers4","","","so.ADV","be.V.1S.PRES.SPOKEN I.PRON.1S after.PREP fail.V.INFIN sell.V.INFIN he.PRON.M.3S.SPOKEN stative.STAT country.N.F.SG+SM here.ADV at_all.ADV  ",""

"353","1","a","ALN","stammers4","","0","SO ","[[mae]] well gen i [[gyfnewid]] o efo yr BOY ","9"
"353","1","b","ALN","stammers4","","","so.ADV","be.V.3S.PRES better.ADJ.COMP+SM by.PREP.SPOKEN I.PRON.1S exchange.V.INFIN+SM he.PRON.M.3S.SPOKEN with.PREP the.DET.DEF boy.N.SG ",""
"353","10","a","ALN","stammers4","SO [[mae]] well gen i [[gyfnewid]] o efo yr ","9","BOY ","yma yn AMERICA ","3"
"353","10","b","ALN","stammers4","so.ADV be.V.3S.PRES better.ADJ.COMP+SM by.PREP.SPOKEN I.PRON.1S exchange.V.INFIN+SM he.PRON.M.3S.SPOKEN with.PREP the.DET.DEF ","","boy.N.SG","here.ADV in.PREP name ",""
"353","13","a","ALN","stammers4","BOY yma yn ","3","AMERICA ","am BASS ","2"
"353","13","b","ALN","stammers4","boy.N.SG here.ADV in.PREP ","","name","for.PREP bass.N.SG[or]pass.ADJ+SM ",""
"353","15","a","ALN","stammers4","AMERICA am ","2","BASS ","arall . ","1"
"353","15","b","ALN","stammers4","name for.PREP ","","bass.N.SG[or]pass.ADJ+SM","other.ADJ  ",""

"354","1","a","ELE","stammers4","","0","MMM ",". ","0"
"354","1","b","ELE","stammers4","","","mmm.IM"," ",""

"357","6","a","ALN","stammers4","yr un lliw â yr ","5","FENDER ","yr hen FENDER ","3"
"357","6","b","ALN","stammers4","the.DET.DEF one.NUM colour.N.M.SG with.PREP the.DET.DEF ","","name","the.DET.DEF old.ADJ name ",""
"357","9","a","ALN","stammers4","FENDER yr hen ","3","FENDER ",". ","0"
"357","9","b","ALN","stammers4","name the.DET.DEF old.ADJ ","","name"," ",""

"358","1","a","ELE","stammers4","","0","MMM ","O_K ","1"
"358","1","b","ELE","stammers4","","","mmm.IM","OK.IM ",""
"358","2","a","ELE","stammers4","MMM ","1","O_K ","ta . ","1"
"358","2","b","ELE","stammers4","mmm.IM ","","OK.IM","or.CONJ  ",""

"359","6","a","ALN","stammers4","yr un math o beth ","5","JUST ","[[bod]] gynno fo bumed tant yno fo . ","7"
"359","6","b","ALN","stammers4","the.DET.DEF one.NUM type.N.M.SG of.PREP what.INT[or]thing.N.M.SG+SM ","","just.ADV[or]just.ADJ","be.V.INFIN with_him.PREP+PRON.M.3S he.PRON.M.3S fifth.ORD+SM string.N.M.SG there.ADV he.PRON.M.3S  ",""

"360","5","a","ELE","stammers4","[[ydy]] o [[swnio]] yn ","4","GUITAR ","bach RIGHT ","2"
"360","5","b","ELE","stammers4","be.V.3S.PRES he.PRON.M.3S.SPOKEN sound.V.INFIN yn.PRT ","","guitar.N.SG","small.ADJ right.ADJ ",""
"360","7","a","ELE","stammers4","GUITAR bach ","2","RIGHT ","NICE ","1"
"360","7","b","ELE","stammers4","guitar.N.SG small.ADJ ","","right.ADJ","nice.ADJ ",""
"360","8","a","ELE","stammers4","RIGHT ","1","NICE ","? ","0"
"360","8","b","ELE","stammers4","right.ADJ ","","nice.ADJ"," ",""

"363","1","a","ELE","stammers4","","0","OH ","nefi BLUE ","2"
"363","1","b","ELE","stammers4","","","oh.IM","heavens.IM blue.N.SG ",""
"363","3","a","ELE","stammers4","OH nefi ","2","BLUE ","! ","0"
"363","3","b","ELE","stammers4","oh.IM heavens.IM ","","blue.N.SG"," ",""

"372","1","a","ELE","stammers4","","0","MMHM ",". ","0"
"372","1","b","ELE","stammers4","","","mmhm.IM"," ",""

"373","1","a","ELE","stammers4","","0","RIGHT ","! ","0"
"373","1","b","ELE","stammers4","","","right.ADJ"," ",""

"374","3","a","ALN","stammers4","[[mae]] yn ","2","NICE ","ond . ","1"
"374","3","b","ALN","stammers4","be.V.3S.PRES stative.STAT ","","nice.ADJ","but.CONJ  ",""

"375","1","a","ELE","stammers4","","0","MMHM ",". ","0"
"375","1","b","ELE","stammers4","","","mmhm.IM"," ",""

"377","7","a","ELE","stammers4","ers i chdi [[werthu]] yr un ","6","SCARBOROUGH ","yna [[yndw]] ! ","2"
"377","7","b","ELE","stammers4","since.ADJ to.PREP you.PRON sell.V.INFIN+SM the.DET.DEF one.NUM ","","name","there.ADV be.V.1S.PRES.EMPH  ",""

"378","1","a","ALN","stammers4","","0","O_K ",". ","0"
"378","1","b","ALN","stammers4","","","OK.IM"," ",""

"379","7","a","ALN","stammers4","o'n i yn [[meddwl]] [[baswn]] i ","6","JUST ","yn [[cadw]] chdi @@up@@ @@to@@ @@date@@ efo be o'n i yn [[wneud]] de ? ","13"
"379","7","b","ALN","stammers4","unk to.PREP stative.STAT think.V.INFIN be.V.1S.PLUPERF.SPOKEN I.PRON.1S ","","just.ADV[or]just.ADJ","stative.STAT keep.V.INFIN you.PRON up.ADV to.PREP date.N.SG with.PREP what.INT unk to.PREP stative.STAT make.V.INFIN+SM isn't_it.IM  ",""

"381","1","a","ALN","stammers4","","0","YEAH ","YEAH ","1"
"381","1","b","ALN","stammers4","","","yeah.ADV","yeah.ADV ",""
"381","2","a","ALN","stammers4","YEAH ","1","YEAH ","YEAH ","1"
"381","2","b","ALN","stammers4","yeah.ADV ","","yeah.ADV","yeah.ADV ",""
"381","3","a","ALN","stammers4","YEAH ","1","YEAH ","! ","0"
"381","3","b","ALN","stammers4","yeah.ADV ","","yeah.ADV"," ",""

"382","1","a","ELE","stammers4","","0","OH ","sti be [[ddes]] i_fewn [[gynnau]] UM ","6"
"382","1","b","ELE","stammers4","","","oh.IM","you_know.IM what.INT come.V.1S.PAST.SPOKEN+SM in.ADV light.V.INFIN+SM um.IM[or]gum.N.SG+SM ",""
"382","7","a","ELE","stammers4","OH sti be [[ddes]] i_fewn [[gynnau]] ","6","UM ","i [[ddeud]] wrth DEBBIE ","4"
"382","7","b","ELE","stammers4","oh.IM you_know.IM what.INT come.V.1S.PAST.SPOKEN+SM in.ADV light.V.INFIN+SM ","","um.IM[or]gum.N.SG+SM","to.PREP say.V.INFIN.SPOKEN+SM by.PREP name ",""
"382","11","a","ELE","stammers4","UM i [[ddeud]] wrth ","4","DEBBIE ","[[bod]] yn amser gwely de ? ","5"
"382","11","b","ELE","stammers4","um.IM[or]gum.N.SG+SM to.PREP say.V.INFIN.SPOKEN+SM by.PREP ","","name","be.V.INFIN yn.PRT time.N.M.SG bed.N.M.SG isn't_it.IM  ",""

"383","1","a","ALN","stammers4","","0","YEAH ",". ","0"
"383","1","b","ALN","stammers4","","","yeah.ADV"," ",""

"384","6","a","ELE","stammers4","dyna lle [[oedd]] hi efo ","5","MAX_N ","ymlaen yn [[wneud]] UM ","4"
"384","6","b","ELE","stammers4","that is.ADV where.INT[or]place.N.M.SG be.V.3S.IMPERF she.PRON.F.3S with.PREP ","","name","forward.ADV stative.STAT make.V.INFIN+SM um.IM[or]gum.N.SG+SM ",""
"384","10","a","ELE","stammers4","MAX_N ymlaen yn [[wneud]] ","4","UM ","symudiadau [[dawnsio]] DISCO ","3"
"384","10","b","ELE","stammers4","name forward.ADV stative.STAT make.V.INFIN+SM ","","um.IM[or]gum.N.SG+SM","movements.N.M.PL dance.V.INFIN disco.N.SG ",""
"384","13","a","ELE","stammers4","UM symudiadau [[dawnsio]] ","3","DISCO ","yma . ","1"
"384","13","b","ELE","stammers4","um.IM[or]gum.N.SG+SM movements.N.M.PL dance.V.INFIN ","","disco.N.SG","here.ADV  ",""

"385","1","a","ALN","stammers4","","0","MMM ",". ","0"
"385","1","b","ALN","stammers4","","","mmm.IM"," ",""

"386","2","a","ELE","stammers4","[[edrych]] ","1","RIGHT ","dda hefyd ! ","2"
"386","2","b","ELE","stammers4","look.V.2S.IMPER ","","right.ADJ","good.ADJ+SM also.ADV  ",""

"387","7","a","ALN","stammers4","ti wedi [[ydy]] hi wedi [[dangos]] ","6","ROUTINE ","[[mae]] wedi [[ddysgu]] yn . ","4"
"387","7","b","ALN","stammers4","you.PRON.2S after.PREP be.V.3S.PRES she.PRON.F.3S after.PREP show.V.INFIN ","","routine.N.SG","be.V.3S.PRES after.PREP teach.V.INFIN+SM yn.PRT  ",""

"390","1","a","ELE","stammers4","","0","OH ","[[mae]] WELL ","2"
"390","1","b","ELE","stammers4","","","oh.IM","be.V.3S.PRES well.ADV ",""
"390","3","a","ELE","stammers4","OH [[mae]] ","2","WELL ","[[mae]] wedi [[dangos]] UM ","4"
"390","3","b","ELE","stammers4","oh.IM be.V.3S.PRES ","","well.ADV","be.V.3S.PRES after.PREP show.V.INFIN um.IM[or]gum.N.SG+SM ",""
"390","7","a","ELE","stammers4","WELL [[mae]] wedi [[dangos]] ","4","UM ","ambell i beth . ","3"
"390","7","b","ELE","stammers4","well.ADV be.V.3S.PRES after.PREP show.V.INFIN ","","um.IM[or]gum.N.SG+SM","occasional.PREQ to.PREP what.INT  ",""

"394","1","a","ALN","stammers4","","0","WELL ","na ddim . ","2"
"394","1","b","ALN","stammers4","","","well.ADV","neg.PRT nothing.N.M.SG+SM[or]not.ADV+SM  ",""

