"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","fusser17","809","1","1","11","AET","a pan oedd o draws ffordd yna toedd o ddim yn ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","810","1","1","9","AET","er be dw i yn galw yn balance i ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=call.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","811","1","1","7","AET","achos gynnoch chi fath â diagonal lines ","cym","biling","wb","biling","wbb","with_you.PREP+PRON.2P[or]light.V.2P.PAST.SPOKEN+SM","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","811","2","8","13","AET","pan dach chi ar_draws y llun ","cym","monoW","ww","biling","wwb","be.V.2P.PRES.SPOKEN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","812","1","1","8","BEN","oh yeah eto mae yna just mwy fwy ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","816","1","1","5","AET","a wyddoch chi mae yna ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","816","2","6","13","AET","mae yna drefn i yr llun mewn ffordd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","818","1","1","8","AET","a mae hwn fath â triangle ar ben ","cym","biling","wb","biling","wbb","be.V.3S.PRES","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","818","2","9","10","AET","ei hun ","cym","monoW","ww","biling","wwb","her.ADJ.POSS[or]his.ADJ.POSS[or]go.V.2S.PRES","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","819","1","1","5","AET","mae rhein pwyntio ag i_fyny ","cym","monoW","ww","monoW","www","be.V.3S.PRES=point.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","819","2","6","11","AET","i fynd ar_draws i_fyny fan yna ","cym","monoW","ww","monoW","www","go.V.INFIN+SM","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","820","1","1","12","AET","a dach chi ar_draws y yr um y crib wedyn y Crib_Coch ","cym","monoW","ww","monoW","www","be.V.2P.PRES.SPOKEN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","820","2","13","14","AET","ei hun ","cym","monoW","ww","monoW","www","her.ADJ.POSS[or]his.ADJ.POSS[or]go.V.2S.PRES","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","823","1","1","7","AET","a os dach chi isio fynd i_fyny ","cym","monoW","ww","monoW","www","be.V.2P.PRES.SPOKEN=go.V.INFIN+SM","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","823","2","8","14","AET","dach chi safe o dod lawr yn_ôl ","cym","monoW","ww","monoW","www","be.V.2P.PRES.SPOKEN=come.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","824","1","1","4","BEN","oh mae yn hyfryd ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","826","1","1","1","BEN","mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","826","2","2","2","BEN","mae ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","826","3","3","6","BEN","mae yn mwy fwy ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","834","1","1","3","BEN","yeah does yeah ","cym","monoW","ww","biling","wwb","be.V.3S.PRES.INDEF.NEG","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","834","2","4","8","BEN","does dim cymaint o composition ","cym","biling","wb","biling","wbb","be.V.3S.PRES.INDEF.NEG","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","834","3","9","9","BEN","â ","cym","monoW","ww","biling","wwb","as.CONJ[or]with.PREP[or]go.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","838","1","1","8","BEN","a wedyn yn y llall mae mwy o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","841","1","1","5","BEN","a hefyd mae mwy o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1116","1","1","17","BEN","yeah a mae ffordd lawr ar y ar y dde just tu tu allan i yr llun ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1156","1","1","4","BEN","dw i yn licio ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=like.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1179","1","1","8","BEN","oh yeah mae yn amlwg wedyn yeah yeah ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1190","1","1","8","BEN","no dw i ddim yn na hynny eto ","cym","biling","wb","biling","wbb","be.V.1S.PRES.SPOKEN","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1207","1","1","7","AET","mi arhosodd am ryw funud neu ddau ","cym","monoW","ww","monoW","www","wait.V.3S.PAST","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1207","2","8","9","AET","a diflannu ","cym","monoW","ww","monoW","www","disappear.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1208","1","1","5","AET","a dw ddim yn saff ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1208","2","6","9","AET","sut wnaethon nhw cael ","cym","monoW","ww","monoW","www","do.V.3P.PAST.SPOKEN+SM=have.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1208","3","10","11","AET","eu cynhyrchu ","cym","monoW","ww","monoW","www","produce.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1209","1","1","7","AET","dw i licio meddwl na i fi ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=like.V.INFIN=think.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1209","2","8","9","AET","gaethon nhw ","cym","monoW","ww","monoW","www","get.V.1P.PAST.SPOKEN+SM","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1209","3","10","11","AET","eu cynhyrchu ","cym","monoW","ww","monoW","www","produce.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1211","1","1","10","AET","ond mi wnaethon nhw diflannu mor sudden â ddothon nhw ","cym","monoW","ww","monoW","www","do.V.3P.PAST.SPOKEN+SM=disappear.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1212","1","1","7","BEN","yeah na mae yn hyfryd yeah yeah ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1213","1","1","1","AET","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1213","2","2","9","AET","oedd o yn odd i fod yn honest ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=be.V.INFIN+SM","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1222","1","1","6","BEN","er er mae pethau yn digwydd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=happen.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1223","1","1","3","BEN","mae action yno ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1224","1","1","1","AET","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1225","1","1","18","BEN","er mae haul disgleirio ar y ar y y algae neu stuff gwyrdd ar y ar y cerrig ","cym","monoW","ww","monoW","www","be.V.3S.PRES=shine.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1227","1","1","5","BEN","um mae dŵr yn redeg ","cym","monoW","ww","monoW","www","be.V.3S.PRES=conjugate.V.INFIN+SM[or]decline.V.INFIN+SM[or]run.V.INFIN+SM","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1228","1","1","10","BEN","dach chi yn cael y wahaniaeth rhwng y y top ","cym","monoW","ww","monoW","www","be.V.2P.PRES.SPOKEN=have.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1228","2","11","15","BEN","lle mae bob_dim fel gwallt ","cym","monoW","ww","monoW","www","be.V.3S.PRES","5","1","3","3","3","3","3","3","3","4","4","4","4","4","4"
"Siarad","fusser17","1234","1","1","2","AET","mae o ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1236","1","1","3","AET","mae o ddiwrnod ","cym","monoW","ww","monoW","www","be.V.3S.PRES","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1236","2","4","6","AET","lle dach chi ","cym","monoW","ww","monoW","www","be.V.2P.PRES.SPOKEN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1236","3","7","13","AET","roid eich botel pop yn y dŵr ","cym","monoW","ww","monoW","www","give.V.0.IMPERF+SM","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1236","4","14","15","AET","i oeri ","cym","monoW","ww","monoW","www","grow.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1239","1","1","6","AET","a dach chi yn eistedd i ","cym","monoW","ww","monoW","www","be.V.2P.PRES.SPOKEN=sit.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1239","2","7","7","AET","edrych ","cym","monoW","ww","monoW","www","look.V.INFIN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser17","1250","1","1","4","AET","dydy o ddim_byd debyg ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","3","1","3","3","3","2","2","2","1","1","1","4","1","4","2.2"
"Siarad","fusser18","245","1","1","19","BEU","yeah dw meddwl deuddeg gei di yeah ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=think.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","248","1","1","10","BEU","ond um dw i ddim isio dim mwy o rheina ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","253","1","1","8","BEU","ond chwarae teg dw i right ofalus hefyd ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","253","2","9","9","BEU","yndw ","cym","monoW","ww","monoW","www","be.V.1S.PRES.EMPH","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","253","3","10","16","BEU","pan dw i mynd i llefydd yma ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=go.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","260","1","1","6","BEU","wnes i ddim gweld dim_byd chwaith ","cym","monoW","ww","monoW","www","do.V.1S.PAST.SPOKEN+SM=see.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","261","1","1","12","ARD","well dw i rŵan yn defnyddio yr limiter ar y nghar i ","cym","biling","wb","biling","wbb","be.V.1S.PRES.SPOKEN=use.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","261","2","13","16","ARD","i wneud yn sure ","cym","monoW","ww","biling","wwb","make.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","261","3","17","20","ARD","cyrraedd rhan tri_deg wan ","cym","monoW","ww","biling","wwb","arrive.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","261","4","21","22","ARD","bod fi ","cym","monoW","ww","biling","wwb","be.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","262","1","1","8","BEU","yeah mae gyn ti limiter ar un chdi ","cym","biling","wb","biling","wbb","be.V.3S.PRES","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","262","2","9","10","BEU","does yeah ","cym","monoW","ww","biling","wwb","be.V.3S.PRES.INDEF.NEG","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","263","1","1","2","ARD","oes limiter ","cym","biling","wb","biling","wbb","be.V.3S.PRES.INDEF[or]age.N.F.SG","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","264","1","1","3","ARD","a dw i ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","264","2","4","7","ARD","roid o ar dri_deg ","cym","monoW","ww","monoW","www","give.V.0.IMPERF+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","266","1","1","7","ARD","ond um mae o yn annifyr weithiau ","cym","monoW","ww","monoW","www","be.V.3S.PRES","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","267","1","1","9","ARD","achos mae yna geir tu ôl yn ysu heibio ","cym","monoW","ww","monoW","www","be.V.3S.PRES=crave.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","270","1","1","5","BEU","ac ac oedd o meddwl ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=think.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","270","2","6","12","BEU","bod yna lorry o ei flaen o ","cym","monoW","ww","monoW","www","be.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","271","1","1","7","BEU","wnaeth o ddim gweld y sign tri_deg ","cym","monoW","ww","monoW","www","do.V.3S.PAST+SM=see.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","272","1","1","8","BEU","so pan wnaeth o dod i_fewn iddo fo ","cym","monoW","ww","monoW","www","do.V.3S.PAST+SM=come.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","272","2","9","15","BEU","oedd o gorod brecio yn sydyn i_lawr ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=have_to.V.INFIN=brake.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","273","1","1","8","BEU","ond erbyn adeg yna oedd o wedi cael ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=have.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","273","2","9","10","BEU","ei cael ","cym","monoW","ww","monoW","www","have.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","273","3","11","12","BEU","ei ddal ","cym","monoW","ww","monoW","www","hold.V.INFIN+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","275","1","1","2","BEU","because oedd ","cym","biling","wb","biling","wbb","be.V.3S.IMPERF","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","275","2","3","3","BEU","oedd ","cym","monoW","ww","biling","wwb","be.V.3S.IMPERF","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","275","3","4","20","BEU","oedd y camera rywbeth fath â hanner can llath i_fewn i yr thing tri_deg er tri_deg yna ","cym","biling","wb","biling","wbb","be.V.3S.IMPERF","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","275","4","21","21","BEU","timod ","cym","monoW","ww","biling","wwb","know.V.2S.PRES.SPOKEN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","284","1","1","11","ARD","oh mae isio bod yn ofalus felly yn_does efo er gyrru ","cym","monoW","ww","monoW","www","be.V.3S.PRES=be.V.INFIN=drive.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","302","1","1","4","ARD","oh dw i sure ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","311","1","1","3","ARD","basai wedi gwneud ","cym","monoW","ww","monoW","www","be.V.3S.PLUPERF.SPOKEN=make.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","311","2","4","8","ARD","i brynu present i Haf ","cym","monoW","ww","monoW","www","buy.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","315","1","1","5","ARD","oh well mae yn gofyn ","cym","monoW","ww","monoW","www","be.V.3S.PRES=ask.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","315","2","6","10","ARD","dysgu o hynna felly yn_dydy ","cym","monoW","ww","monoW","www","teach.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","322","1","1","3","ARD","mi oedd yn_doedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","520","1","1","4","ARD","so mae yn eistedd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=sit.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","521","1","1","5","BEU","so mae hi wedi penderfynu ","cym","monoW","ww","monoW","www","be.V.3S.PRES=decide.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","521","2","6","9","BEU","pwy mae isio eistedd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=sit.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","523","1","1","10","BEU","mae Cai ddim isio eistedd wrth ymyl y ffenestr hefyd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=sit.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","526","1","1","5","ARD","a wedyn dan ni mynd ","cym","monoW","ww","monoW","www","be.V.1P.PRES.SPOKEN=go.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","526","2","6","10","ARD","i fynd hefo nhw felly ","cym","monoW","ww","monoW","www","go.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","527","1","1","7","BEU","oh fydd raid ni fynd efo nhw ","cym","monoW","ww","monoW","www","be.V.3S.FUT+SM=go.V.INFIN+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","529","1","1","1","BEU","yndyn ","cym","monoW","ww","monoW","www","be.V.3P.PRES.EMPH","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","532","1","1","4","BEU","oh wneith change cael ","cym","monoW","ww","monoW","www","do.V.3S.FUT+SM=have.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","532","2","5","10","BEU","mynd lle dreifio ar_hyd yr A_pum_deg_pump ","cym","monoW","ww","monoW","www","go.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","533","1","1","2","ARD","ges i ","cym","monoW","ww","monoW","www","get.V.1S.PAST.SPOKEN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","533","2","3","7","ARD","fynd ar bus wsnos dwytha ","cym","monoW","ww","monoW","www","go.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","534","1","1","8","ARD","oedd yna um er gwmni yn um rhoi ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=give.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","535","1","1","6","ARD","well be oedd y y title ","cym","monoW","ww","biling","wwb","be.V.3S.IMPERF","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","535","2","7","9","ARD","oedd um Pills_Thrills_and_Automobiles ","cym","biling","wb","biling","wbb","be.V.3S.IMPERF","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","539","1","1","6","ARD","ac oedden nhw er wedi cael ","cym","monoW","ww","monoW","www","be.V.3P.IMPERF.SPOKEN=have.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","539","2","7","12","ARD","eu comisiynu gyn y cyngor sir ","cym","monoW","ww","monoW","www","commission.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","539","3","13","19","ARD","i fynd round ysgolion er chweched dosbarth ","cym","monoW","ww","monoW","www","go.V.INFIN+SM","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","540","1","1","5","ARD","a a Coleg_Meirion_Dwyfor oedd un ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","541","1","1","3","ARD","so aethon ni ","cym","monoW","ww","monoW","www","go.V.3P.PAST.SPOKEN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","541","2","4","12","ARD","â tair bus mynd â er myfyrwyr i_fyny yna ","cym","monoW","ww","monoW","www","as.CONJ[or]with.PREP[or]go.V.3S.PRES=go.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","542","1","1","4","ARD","oedd o yn dda ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","543","1","1","5","ARD","oedd y safon yn dda ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","544","1","1","5","BEU","be be oedd yn trio ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=try.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","544","2","6","6","BEU","wneud ","cym","monoW","ww","monoW","www","make.V.INFIN+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","569","1","1","14","BEU","mae rei o nhw yr oedran yna medru bod yn wyllt i chi yn_does ","cym","monoW","ww","monoW","www","be.V.3S.PRES=be.V.INFIN=be.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","577","1","1","5","BEU","dw i ddim yn gwybod ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=know.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","583","1","1","1","BEU","dyna ","","monoW","","monoW","www","","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","583","2","2","4","BEU","ydy peth gorau ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","586","1","1","5","BEU","oes o'ch chdi yn deud ","cym","monoW","ww","monoW","www","be.V.3S.PRES.INDEF[or]age.N.F.SG=say.V.INFIN.SPOKEN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","789","1","1","5","ARD","dw ddim gwybod lle lle ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=know.V.INFIN","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","789","2","6","8","ARD","lle awn ni ","cym","monoW","ww","monoW","www","go.V.1P.PRES","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","792","1","1","8","BEU","ia mae haws wneud hynny yn car wash ","cym","biling","wb","biling","wbb","be.V.3S.PRES=make.V.INFIN+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","793","1","1","3","BEU","ond wna i ","cym","monoW","ww","biling","wwb","do.V.13S.PRES+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","793","2","4","5","BEU","wna i ","cym","monoW","ww","biling","wwb","do.V.13S.PRES+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","793","3","6","14","BEU","roid y stuff ar dy ar ar alloy wheels ","cym","biling","wb","biling","wbb","give.V.0.IMPERF+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","794","1","1","6","ARD","oh ia because mae nhw ddu ","cym","biling","wb","biling","wbb","be.V.3S.PRES","0","3","1","1","1","1","3","2","1","1","1","1","1","1","1"
"Siarad","fusser18","796","1","1","4","BEU","er mae hynna mynd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=go.V.INFIN","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
"Siarad","fusser18","796","2","5","9","BEU","i gael y stuff er ","cym","monoW","ww","monoW","www","have.V.INFIN+SM","1","1","1","1","1","3","2","2.5","1","1","1","1","4","4","2.2"
